user_id,status,data_horario_do_status
946886,pending_kyc,2022-02-08T21:40:21.836469
946886,pending_purchase,2022-01-28T20:25:06.265959
947288,approved,2022-02-08T23:38:27.405729
947288,pending_kyc,2022-02-08T23:34:12.339129
947288,pending_purchase,2022-02-07T15:39:25.418747
947824,approved,2022-02-08T00:20:26.262452
947824,pending_kyc,2022-02-08T00:13:27.954818
947824,pending_purchase,2022-02-02T01:51:24.466024
948173,approved,2022-02-08T19:10:43.075615
948173,pending_kyc,2022-02-08T19:03:42.4036
948173,pending_purchase,2022-01-29T12:01:37.769376
948334,approved,2022-02-09T00:22:56.512671
948334,pending_kyc,2022-02-08T23:11:40.542117
948334,pending_purchase,2022-01-29T13:03:51.085554
948754,approved,2022-02-08T15:30:15.008463
948754,pending_kyc,2022-02-08T15:21:30.463609
948754,pending_purchase,2022-01-29T14:55:30.317713
948993,approved,2022-02-08T14:34:13.945323
948993,pending_kyc,2022-02-08T14:25:30.383781
948993,pending_purchase,2022-01-29T16:03:12.030367
949063,approved,2022-02-08T23:50:15.069017
949063,pending_kyc,2022-02-08T23:44:38.283118
949063,pending_purchase,2022-02-08T23:07:21.155163
949488,approved,2022-02-08T23:14:24.207189
949488,pending_kyc,2022-02-08T23:08:18.24452
949488,pending_purchase,2022-02-08T23:03:46.648283
949616,approved,2022-02-08T11:04:24.160892
949616,inactive,2022-01-31T12:33:34.430925
949616,manual_check,2022-01-30T20:20:03.41814
949616,pending_kyc,2022-01-30T20:11:49.736242
949616,pending_kyc,2022-02-08T11:00:01.673804
949616,pending_purchase,2022-01-29T20:11:00.984075
949616,pending_purchase,2022-02-07T12:04:17.895679
949895,approved,2022-02-08T23:22:19.243706
949895,pending_kyc,2022-02-08T22:00:16.858879
949895,pending_purchase,2022-01-29T21:31:06.762122
950223,approved,2022-02-08T02:36:21.435287
950223,pending_kyc,2022-02-08T01:28:31.118873
950223,pending_purchase,2022-01-30T00:02:21.794228
950421,approved,2022-02-08T19:15:38.039899
950421,manual_check,2022-02-08T15:59:48.43267
950421,pending_kyc,2022-02-08T14:37:01.488625
950421,pending_purchase,2022-02-08T13:45:09.768474
950474,approved,2022-02-08T23:19:47.491258
950474,pending_kyc,2022-02-08T22:11:27.589616
950474,pending_purchase,2022-01-30T03:22:03.599883
950906,approved,2022-02-08T21:42:30.405562
950906,pending_kyc,2022-02-08T19:00:45.743097
950906,pending_purchase,2022-01-30T15:27:39.378497
951088,approved,2022-02-08T16:10:36.35203
951088,pending_kyc,2022-02-08T15:59:21.999741
951088,pending_purchase,2022-01-30T17:12:28.728132
951830,approved,2022-02-08T14:58:16.16204
951830,pending_kyc,2022-02-08T14:47:51.894545
951830,pending_purchase,2022-02-04T17:44:14.605697
951891,approved,2022-02-08T04:16:28.972649
951891,pending_kyc,2022-02-08T03:06:13.335771
951891,pending_purchase,2022-02-04T03:32:41.133089
952369,approved,2022-02-08T13:12:19.606853
952369,pending_kyc,2022-02-08T13:03:54.995028
952369,pending_purchase,2022-01-31T12:52:00.895246
954292,approved,2022-02-08T13:38:52.701404
954292,pending_kyc,2022-02-08T02:40:12.45295
954292,pending_purchase,2022-02-08T02:32:44.350976
954564,approved,2022-02-08T00:12:17.237634
954564,pending_kyc,2022-02-08T00:05:35.507186
954564,pending_purchase,2022-02-01T11:48:24.035813
955719,approved,2022-02-09T00:59:47.690638
955719,pending_kyc,2022-02-08T23:47:56.225802
955719,pending_purchase,2022-01-31T23:59:04.376394
956181,approved,2022-02-08T03:16:26.913673
956181,pending_kyc,2022-02-08T02:13:35.820748
956181,pending_purchase,2022-02-01T03:55:12.777884
956337,approved,2022-02-08T17:14:28.344969
956337,pending_kyc,2022-02-08T16:59:50.638854
956337,pending_purchase,2022-02-01T11:01:03.408341
956451,approved,2022-02-08T12:37:20.583108
956451,pending_kyc,2022-02-08T12:31:24.205665
956451,pending_purchase,2022-02-07T21:40:06.207827
956746,approved,2022-02-08T14:38:16.853578
956746,pending_kyc,2022-02-08T14:24:07.847983
956746,pending_purchase,2022-02-08T13:55:52.631071
956752,approved,2022-02-08T01:56:23.14442
956752,pending_kyc,2022-02-08T00:33:05.603421
956752,pending_purchase,2022-02-08T00:25:35.073037
957675,approved,2022-02-08T23:22:20.306193
957675,pending_kyc,2022-02-08T22:11:30.985129
957675,pending_purchase,2022-02-01T16:04:41.253234
957704,approved,2022-02-08T21:22:18.478786
957704,pending_kyc,2022-02-08T21:11:33.801804
957704,pending_purchase,2022-02-01T16:09:48.868454
957744,approved,2022-02-08T20:02:54.140603
957744,pending_kyc,2022-02-08T19:49:42.069735
957744,pending_purchase,2022-02-01T16:18:32.731033
958022,approved,2022-02-08T21:39:56.629907
958022,pending_kyc,2022-02-08T20:39:26.716646
958022,pending_purchase,2022-02-01T17:07:25.524338
959326,approved,2022-02-08T16:22:29.765238
959326,pending_kyc,2022-02-08T15:07:02.037823
959326,pending_purchase,2022-02-01T23:45:51.834392
959713,approved,2022-02-08T16:58:15.457114
959713,pending_kyc,2022-02-08T16:43:59.732462
959713,pending_purchase,2022-02-03T18:26:41.416853
959884,approved,2022-02-08T16:30:44.04184
959884,pending_kyc,2022-02-08T16:18:29.205081
959884,pending_purchase,2022-02-08T15:44:22.136624
960594,approved,2022-02-08T22:03:07.41377
960594,pending_kyc,2022-02-08T20:50:17.156002
960594,pending_purchase,2022-02-08T20:44:57.573908
960703,approved,2022-02-08T20:06:34.932685
960703,pending_kyc,2022-02-08T19:47:21.428613
960703,pending_purchase,2022-02-08T19:41:31.012065
960840,approved,2022-02-08T21:19:47.401149
960840,pending_kyc,2022-02-08T20:13:41.161919
960840,pending_purchase,2022-02-08T20:00:36.516589
960841,approved,2022-02-09T15:29:49.545328
960841,manual_check,2022-02-08T23:22:24.545939
960841,pending_kyc,2022-02-08T22:06:28.836477
960841,pending_purchase,2022-02-08T22:03:51.706717
960991,approved,2022-02-08T12:55:50.220016
960991,pending_kyc,2022-02-08T11:40:50.698437
960991,pending_purchase,2022-02-08T11:39:36.263477
961623,approved,2022-02-08T20:06:37.675993
961623,pending_kyc,2022-02-08T18:46:36.871798
961623,pending_purchase,2022-02-08T18:28:22.801361
961665,approved,2022-02-09T15:23:43.073288
961665,manual_check,2022-02-08T20:39:47.40882
961665,pending_kyc,2022-02-08T19:27:27.433206
961665,pending_purchase,2022-02-08T19:15:45.415752
962014,approved,2022-02-08T19:42:16.582968
962014,pending_kyc,2022-02-08T19:37:33.275556
962014,pending_purchase,2022-02-02T15:06:04.818361
962156,approved,2022-02-08T23:02:35.598557
962156,inactive,2022-02-11T20:39:29.887971
962156,pending_kyc,2022-02-08T22:55:28.276746
962156,pending_purchase,2022-02-03T02:08:11.138921
962275,approved,2022-02-08T19:05:00.29296
962275,pending_kyc,2022-02-08T18:58:27.94815
962275,pending_purchase,2022-02-08T18:01:54.658012
962335,approved,2022-02-08T01:16:21.018751
962335,pending_kyc,2022-02-08T00:04:34.360312
962335,pending_purchase,2022-02-02T15:57:48.415674
962444,approved,2022-02-08T02:36:23.631368
962444,pending_kyc,2022-02-08T01:20:30.636614
962444,pending_purchase,2022-02-02T16:22:25.473319
964369,approved,2022-02-08T23:01:49.632518
964369,pending_kyc,2022-02-08T22:51:50.202272
964369,pending_purchase,2022-02-02T22:17:31.820392
964493,approved,2022-02-08T02:36:28.315318
964493,pending_kyc,2022-02-08T01:24:15.483552
964493,pending_purchase,2022-02-08T01:17:26.523748
964758,approved,2022-02-08T13:58:11.067111
964758,pending_kyc,2022-02-08T13:46:11.241432
964758,pending_purchase,2022-02-08T13:44:29.547028
966723,approved,2022-02-08T17:13:56.053557
966723,pending_kyc,2022-02-08T16:31:41.829022
966723,pending_purchase,2022-02-03T10:11:56.456543
967020,approved,2022-02-08T12:00:30.475339
967020,pending_kyc,2022-02-08T11:54:14.712438
967020,pending_purchase,2022-02-03T12:36:56.356856
967322,approved,2022-02-08T00:16:51.094544
967322,pending_kyc,2022-02-08T00:11:42.320481
967322,pending_purchase,2022-02-03T13:42:48.798836
967339,approved,2022-02-08T16:15:17.606952
967339,pending_kyc,2022-02-08T16:02:32.097667
967339,pending_purchase,2022-02-08T15:40:46.326408
967587,approved,2022-02-08T22:03:10.597093
967587,pending_kyc,2022-02-08T20:37:08.365087
967587,pending_purchase,2022-02-08T19:55:07.103678
967654,approved,2022-02-08T03:36:32.954991
967654,pending_kyc,2022-02-08T02:33:56.260757
967654,pending_purchase,2022-02-03T20:08:24.124962
968129,approved,2022-02-08T07:16:24.239681
968129,pending_kyc,2022-02-08T06:03:49.758214
968129,pending_purchase,2022-02-04T21:02:54.558887
968255,approved,2022-02-08T19:30:34.767419
968255,manual_check,2022-02-08T02:56:23.229765
968255,pending_kyc,2022-02-08T01:53:40.451931
968255,pending_purchase,2022-02-03T23:58:53.460944
968531,approved,2022-02-08T02:16:26.219395
968531,pending_kyc,2022-02-08T01:04:26.512269
968531,pending_purchase,2022-02-08T01:02:07.182842
968649,approved,2022-02-22T13:45:55.507523
968649,manual_check,2022-02-08T02:35:11.277036
968649,pending_kyc,2022-02-08T01:19:02.404912
968649,pending_purchase,2022-02-08T01:09:00.370426
968651,approved,2022-02-08T13:55:19.260356
968651,pending_kyc,2022-02-08T13:46:32.882246
968651,pending_purchase,2022-02-03T17:30:40.990631
968834,approved,2022-02-08T20:02:52.839452
968834,pending_kyc,2022-02-08T19:55:00.529112
968834,pending_purchase,2022-02-03T19:59:53.446888
969216,approved,2022-02-08T18:06:48.916581
969216,pending_kyc,2022-02-08T18:00:27.768988
969216,pending_purchase,2022-02-03T19:09:47.681537
969740,approved,2022-02-08T13:26:30.519543
969740,pending_kyc,2022-02-08T12:35:23.328196
969740,pending_purchase,2022-02-08T12:34:06.264524
970046,approved,2022-02-08T20:19:47.368218
970046,pending_kyc,2022-02-08T19:13:30.752318
970046,pending_purchase,2022-02-03T21:30:29.611174
971848,approved,2022-02-08T17:53:01.701874
971848,pending_kyc,2022-02-08T17:39:43.654869
971848,pending_purchase,2022-02-04T12:50:12.139929
972026,approved,2022-02-08T20:06:51.748441
972026,pending_kyc,2022-02-08T19:47:27.701395
972026,pending_purchase,2022-02-04T13:35:01.114139
972058,approved,2022-02-08T20:18:38.826585
972058,pending_kyc,2022-02-08T20:13:51.775383
972058,pending_purchase,2022-02-08T20:09:28.619332
972176,approved,2022-02-08T22:26:26.131106
972176,pending_kyc,2022-02-08T21:17:07.858191
972176,pending_purchase,2022-02-08T15:29:40.164735
972723,approved,2022-02-08T17:18:24.729846
972723,pending_kyc,2022-02-08T17:05:35.369512
972723,pending_purchase,2022-02-08T16:53:34.63132
972985,approved,2022-02-08T15:10:21.580406
972985,pending_kyc,2022-02-08T15:00:32.618839
972985,pending_purchase,2022-02-08T14:51:46.408694
973330,approved,2022-02-08T14:42:22.076326
973330,pending_kyc,2022-02-08T13:14:30.087851
973330,pending_purchase,2022-02-04T17:46:51.541429
973803,approved,2022-02-08T11:56:35.995019
973803,pending_kyc,2022-02-08T10:52:06.770196
973803,pending_purchase,2022-02-04T19:13:33.221837
974213,approved,2022-02-08T14:59:48.080138
974213,pending_kyc,2022-02-08T13:40:33.536499
974213,pending_purchase,2022-02-04T20:39:05.600488
974711,approved,2022-02-08T02:16:20.985762
974711,pending_kyc,2022-02-08T01:10:25.332877
974711,pending_purchase,2022-02-04T22:39:15.328156
974945,approved,2022-02-08T18:26:36.507257
974945,pending_kyc,2022-02-08T18:19:21.753838
974945,pending_purchase,2022-02-08T18:10:14.70845
975063,approved,2022-02-08T12:48:52.187705
975063,pending_kyc,2022-02-08T12:41:06.157292
975063,pending_purchase,2022-02-05T00:52:38.833448
975295,approved,2022-02-08T02:56:23.579158
975295,inactive,2022-02-10T18:22:28.031644
975295,pending_kyc,2022-02-08T00:49:33.169473
975295,pending_purchase,2022-02-05T03:21:53.836745
975534,approved,2022-02-08T17:02:27.00221
975534,pending_kyc,2022-02-08T15:33:09.131196
975534,pending_purchase,2022-02-08T15:26:26.793741
975816,approved,2022-02-08T17:22:18.871532
975816,pending_kyc,2022-02-08T15:59:27.1381
975816,pending_purchase,2022-02-05T13:34:49.940981
976166,approved,2022-02-08T02:36:27.319322
976166,pending_kyc,2022-02-08T01:18:20.487612
976166,pending_purchase,2022-02-05T14:29:21.180205
976183,approved,2022-02-08T01:36:42.790309
976183,pending_kyc,2022-02-08T00:29:46.945636
976183,pending_purchase,2022-02-05T14:32:35.765469
976564,approved,2022-02-08T15:18:14.728786
976564,pending_kyc,2022-02-08T14:58:31.696638
976564,pending_purchase,2022-02-08T14:47:32.113814
976624,approved,2022-02-08T18:10:58.927663
976624,pending_kyc,2022-02-08T18:04:08.988929
976624,pending_purchase,2022-02-08T17:01:27.238254
976727,approved,2022-02-08T15:18:14.966751
976727,pending_kyc,2022-02-08T15:07:06.10958
976727,pending_purchase,2022-02-05T16:58:46.138987
976808,approved,2022-02-08T20:39:47.332943
976808,pending_kyc,2022-02-08T19:29:18.680761
976808,pending_purchase,2022-02-05T17:25:05.575076
976882,approved,2022-02-08T01:55:10.200013
976882,pending_kyc,2022-02-08T00:43:06.574234
976882,pending_purchase,2022-02-05T17:50:40.940241
977327,approved,2022-02-08T20:02:53.621478
977327,pending_kyc,2022-02-08T19:57:30.281196
977327,pending_purchase,2022-02-05T20:36:56.457164
977628,approved,2022-02-08T20:22:40.790454
977628,pending_kyc,2022-02-08T17:36:00.130265
977628,pending_purchase,2022-02-08T00:45:24.029973
977658,approved,2022-02-08T23:22:16.152784
977658,pending_kyc,2022-02-08T22:06:57.899304
977658,pending_purchase,2022-02-05T22:58:51.981127
977659,approved,2022-02-08T20:06:46.630032
977659,pending_kyc,2022-02-08T18:40:11.381105
977659,pending_purchase,2022-02-08T18:17:39.873414
977696,approved,2022-02-08T11:00:24.360873
977696,pending_kyc,2022-02-08T09:54:30.486949
977696,pending_purchase,2022-02-05T23:26:35.074741
978211,approved,2022-02-08T18:37:25.709958
978211,pending_kyc,2022-02-08T18:30:37.7016
978211,pending_purchase,2022-02-06T05:29:55.352014
978370,approved,2022-02-08T03:16:20.433484
978370,pending_kyc,2022-02-08T02:03:33.93735
978370,pending_purchase,2022-02-06T12:50:13.577189
978787,approved,2022-02-08T03:36:22.060129
978787,pending_kyc,2022-02-08T02:18:13.663362
978787,pending_purchase,2022-02-06T17:25:21.892306
978983,approved,2022-02-08T00:29:55.245296
978983,pending_kyc,2022-02-08T00:22:32.347254
978983,pending_purchase,2022-02-06T19:40:01.375278
979143,approved,2022-02-08T04:16:37.934452
979143,pending_kyc,2022-02-08T03:13:23.890945
979143,pending_purchase,2022-02-06T21:10:03.707637
979180,approved,2022-02-08T23:22:27.405086
979180,pending_kyc,2022-02-08T22:03:15.945431
979180,pending_purchase,2022-02-08T18:46:28.223457
979389,approved,2022-02-08T15:14:15.641732
979389,pending_kyc,2022-02-08T15:00:39.583055
979389,pending_purchase,2022-02-06T23:24:26.152961
979481,approved,2022-02-08T14:17:40.564596
979481,pending_kyc,2022-02-08T14:05:21.347532
979481,pending_purchase,2022-02-07T00:04:12.169595
979525,approved,2022-02-08T02:16:22.871371
979525,pending_kyc,2022-02-08T01:03:21.959026
979525,pending_purchase,2022-02-07T00:33:07.580573
979640,approved,2022-02-08T03:16:22.027938
979640,pending_kyc,2022-02-08T02:12:47.261055
979640,pending_purchase,2022-02-08T02:03:04.485184
980033,approved,2022-02-08T16:24:21.530438
980033,pending_kyc,2022-02-08T16:20:02.708449
980033,pending_purchase,2022-02-07T10:25:38.950842
980246,approved,2022-02-08T02:36:26.152214
980246,pending_kyc,2022-02-08T01:25:15.066815
980246,pending_purchase,2022-02-08T00:57:18.466061
980258,approved,2022-02-08T14:18:12.030255
980258,pending_kyc,2022-02-08T14:05:03.818618
980258,pending_purchase,2022-02-07T12:30:06.701821
980296,approved,2022-02-08T13:30:31.653438
980296,pending_kyc,2022-02-08T13:18:04.954009
980296,pending_purchase,2022-02-07T12:31:13.908942
980383,approved,2022-02-08T21:06:32.452795
980383,pending_kyc,2022-02-08T20:58:26.167626
980383,pending_purchase,2022-02-07T13:05:20.533904
980524,approved,2022-02-08T17:54:46.338742
980524,pending_kyc,2022-02-08T17:41:46.456302
980524,pending_purchase,2022-02-07T13:29:44.449462
980822,approved,2022-02-08T13:38:17.445698
980822,pending_kyc,2022-02-08T13:26:28.306959
980822,pending_purchase,2022-02-08T12:52:01.802515
980846,approved,2022-02-08T13:55:15.630292
980846,pending_kyc,2022-02-08T13:44:31.269039
980846,pending_purchase,2022-02-07T14:22:40.458939
980943,approved,2022-02-08T23:38:21.852464
980943,pending_kyc,2022-02-08T22:17:55.080135
980943,pending_purchase,2022-02-07T14:39:57.50102
981048,approved,2022-02-08T00:08:19.612565
981048,pending_kyc,2022-02-08T00:02:19.938589
981048,pending_purchase,2022-02-07T14:55:41.044554
981169,approved,2022-02-08T13:22:26.206598
981169,pending_kyc,2022-02-08T13:13:23.902445
981169,pending_purchase,2022-02-07T15:23:32.046151
981198,approved,2022-02-08T21:43:25.801599
981198,pending_kyc,2022-02-08T20:24:23.378044
981198,pending_purchase,2022-02-07T15:28:56.94412
981371,approved,2022-02-08T14:51:30.274631
981371,pending_kyc,2022-02-08T14:41:34.134097
981371,pending_purchase,2022-02-08T14:38:02.96817
981376,approved,2022-02-08T01:56:25.672947
981376,pending_kyc,2022-02-08T00:47:02.877405
981376,pending_purchase,2022-02-07T16:01:11.635134
981542,approved,2022-02-08T01:36:21.421228
981542,pending_kyc,2022-02-08T00:28:06.764658
981542,pending_purchase,2022-02-07T16:26:57.249493
981605,approved,2022-02-08T18:10:45.969883
981605,pending_kyc,2022-02-08T18:00:42.224139
981605,pending_purchase,2022-02-07T16:38:29.235852
981607,approved,2022-02-08T17:02:19.460463
981607,pending_kyc,2022-02-08T15:38:49.21084
981607,pending_purchase,2022-02-07T16:39:53.791002
981736,approved,2022-02-08T23:22:22.010672
981736,pending_kyc,2022-02-08T22:11:32.511185
981736,pending_purchase,2022-02-07T17:00:37.568303
982260,approved,2022-02-08T16:59:47.235748
982260,pending_kyc,2022-02-08T15:37:39.906286
982260,pending_purchase,2022-02-08T15:24:27.826901
982321,approved,2022-02-09T15:37:45.329383
982321,manual_check,2022-02-08T22:26:26.084623
982321,pending_kyc,2022-02-08T20:58:31.41881
982321,pending_purchase,2022-02-07T19:17:11.249918
982332,approved,2022-02-08T19:42:24.285294
982332,pending_kyc,2022-02-08T18:22:11.456757
982332,pending_purchase,2022-02-07T18:30:48.894127
982450,approved,2022-02-08T15:26:27.619891
982450,pending_kyc,2022-02-08T15:13:41.937468
982450,pending_purchase,2022-02-07T19:11:14.144495
982607,approved,2022-02-08T05:36:20.131186
982607,pending_kyc,2022-02-08T04:16:51.19108
982607,pending_purchase,2022-02-07T19:12:02.677218
982696,approved,2022-02-08T07:56:22.634579
982696,pending_kyc,2022-02-08T06:48:50.257666
982696,pending_purchase,2022-02-08T06:35:11.354481
982717,approved,2022-02-08T23:26:38.54114
982717,pending_kyc,2022-02-08T22:18:29.147032
982717,pending_purchase,2022-02-07T19:29:56.009593
982754,approved,2022-02-08T20:19:47.806434
982754,pending_kyc,2022-02-08T18:59:37.905276
982754,pending_purchase,2022-02-07T19:36:12.271921
982845,approved,2022-02-08T15:30:23.722712
982845,pending_kyc,2022-02-08T15:20:26.719732
982845,pending_purchase,2022-02-07T19:51:29.736585
983217,approved,2022-02-08T03:16:22.401888
983217,pending_kyc,2022-02-08T01:58:20.384788
983217,pending_purchase,2022-02-07T20:54:26.05981
983298,approved,2022-02-08T14:35:34.58025
983298,pending_kyc,2022-02-08T12:59:00.625661
983298,pending_purchase,2022-02-07T21:35:32.606073
983410,approved,2022-02-08T15:02:49.250079
983410,pending_kyc,2022-02-08T14:55:56.817337
983410,pending_purchase,2022-02-07T21:29:32.737173
983443,approved,2022-02-08T11:56:35.811969
983443,pending_kyc,2022-02-08T11:47:48.152038
983443,pending_purchase,2022-02-07T21:33:17.640581
983447,approved,2022-02-08T04:36:20.979589
983447,pending_kyc,2022-02-08T03:21:56.329481
983447,pending_purchase,2022-02-07T21:34:17.213154
983524,approved,2022-02-08T02:56:24.479458
983524,pending_kyc,2022-02-08T01:47:32.704264
983524,pending_purchase,2022-02-08T01:34:30.193509
983564,approved,2022-02-08T22:49:07.789447
983564,pending_kyc,2022-02-08T21:26:07.438839
983564,pending_purchase,2022-02-07T22:08:07.940603
983614,approved,2022-02-08T03:56:31.273605
983614,pending_kyc,2022-02-08T01:49:39.549411
983614,pending_purchase,2022-02-08T01:43:07.689267
983765,approved,2022-02-08T16:22:35.438824
983765,pending_kyc,2022-02-08T14:47:33.415141
983765,pending_purchase,2022-02-08T14:42:13.290177
983921,approved,2022-02-08T00:15:30.218661
983921,pending_kyc,2022-02-08T00:13:02.57863
983921,pending_purchase,2022-02-07T23:16:52.445712
983927,approved,2022-02-08T00:35:16.370657
983927,pending_kyc,2022-02-08T00:27:22.93919
983927,pending_purchase,2022-02-07T23:32:08.370209
983949,approved,2022-02-08T19:12:39.664622
983949,inactive,2022-02-10T13:34:00.975269
983949,manual_check,2022-02-08T00:16:38.327926
983949,pending_kyc,2022-02-08T00:09:49.141014
983949,pending_purchase,2022-02-07T23:20:51.212297
983969,approved,2022-02-08T01:16:21.050245
983969,pending_kyc,2022-02-08T00:05:42.000127
983969,pending_purchase,2022-02-07T23:37:10.533796
983984,approved,2022-02-08T01:15:10.127267
983984,pending_kyc,2022-02-08T00:09:40.761542
983984,pending_purchase,2022-02-07T23:33:23.809758
984021,approved,2022-02-08T00:24:26.783302
984021,pending_kyc,2022-02-08T00:16:38.138565
984021,pending_purchase,2022-02-07T23:39:36.361358
984022,approved,2022-02-08T00:08:19.395967
984022,pending_kyc,2022-02-08T00:02:50.883463
984022,pending_purchase,2022-02-07T23:40:17.510097
984050,approved,2022-02-08T00:08:33.769168
984050,pending_kyc,2022-02-08T00:03:11.713408
984050,pending_purchase,2022-02-07T23:46:26.231354
984089,approved,2022-02-08T01:16:24.24604
984089,pending_kyc,2022-02-08T00:01:32.039227
984089,pending_purchase,2022-02-07T23:52:29.806234
984091,approved,2022-02-08T01:16:20.98296
984091,pending_kyc,2022-02-08T00:13:07.288959
984091,pending_purchase,2022-02-07T23:52:34.803684
984093,approved,2022-02-08T01:16:21.221773
984093,pending_kyc,2022-02-08T00:09:25.154272
984093,pending_purchase,2022-02-07T23:53:36.738946
984095,approved,2022-02-08T00:16:39.400352
984095,pending_kyc,2022-02-08T00:10:14.23357
984095,pending_purchase,2022-02-07T23:54:34.625251
984096,approved,2022-02-08T00:04:46.62743
984096,pending_kyc,2022-02-08T00:00:14.803102
984096,pending_purchase,2022-02-07T23:56:04.304442
984103,approved,2022-02-08T00:16:38.010883
984103,pending_kyc,2022-02-08T00:09:37.918812
984103,pending_purchase,2022-02-07T23:56:29.94293
984115,approved,2022-02-08T01:36:49.620319
984115,pending_kyc,2022-02-08T00:22:31.258753
984115,pending_purchase,2022-02-08T00:03:55.500891
984127,approved,2022-02-08T00:36:24.561976
984127,pending_kyc,2022-02-08T00:28:34.665191
984127,pending_purchase,2022-02-08T00:01:46.342736
984130,approved,2022-02-08T01:35:10.259229
984130,pending_kyc,2022-02-08T00:31:52.628375
984130,pending_purchase,2022-02-08T00:06:12.556848
984133,approved,2022-02-08T01:16:30.899312
984133,pending_kyc,2022-02-08T00:06:08.23301
984133,pending_purchase,2022-02-08T00:04:02.452299
984141,approved,2022-02-08T00:16:38.248072
984141,pending_kyc,2022-02-08T00:09:39.613018
984141,pending_purchase,2022-02-08T00:05:48.705283
984148,approved,2022-02-08T00:20:43.289894
984148,pending_kyc,2022-02-08T00:15:53.962604
984148,pending_purchase,2022-02-08T00:14:20.466079
984159,approved,2022-02-08T01:56:26.299834
984159,pending_kyc,2022-02-08T00:35:45.091637
984159,pending_purchase,2022-02-08T00:14:02.573968
984178,approved,2022-02-08T02:36:30.509329
984178,pending_kyc,2022-02-08T00:23:55.816072
984178,pending_purchase,2022-02-08T00:18:11.343681
984185,approved,2022-02-08T00:32:19.059504
984185,pending_kyc,2022-02-08T00:24:16.722469
984185,pending_purchase,2022-02-08T00:19:30.340293
984186,approved,2022-02-08T01:56:27.163958
984186,pending_kyc,2022-02-08T00:34:13.509705
984186,pending_purchase,2022-02-08T00:22:21.429663
984203,approved,2022-02-08T02:16:29.630787
984203,pending_kyc,2022-02-08T01:09:45.958058
984203,pending_purchase,2022-02-08T00:23:29.68706
984208,approved,2022-02-08T01:56:22.452922
984208,pending_kyc,2022-02-08T00:35:47.352938
984208,pending_purchase,2022-02-08T00:33:49.379003
984218,approved,2022-02-08T01:56:23.911713
984218,pending_kyc,2022-02-08T00:36:01.947963
984218,pending_purchase,2022-02-08T00:27:10.312381
984248,approved,2022-02-08T01:55:10.896768
984248,pending_kyc,2022-02-08T00:38:08.921137
984248,pending_purchase,2022-02-08T00:34:17.390702
984254,approved,2022-02-08T02:56:23.41304
984254,pending_kyc,2022-02-08T00:49:03.198426
984254,pending_purchase,2022-02-08T00:41:34.060027
984256,approved,2022-02-08T01:56:36.418783
984256,pending_kyc,2022-02-08T00:41:48.564761
984256,pending_purchase,2022-02-08T00:36:58.425195
984278,approved,2022-02-08T01:56:22.777556
984278,pending_kyc,2022-02-08T00:52:43.577712
984278,pending_purchase,2022-02-08T00:44:55.935666
984292,approved,2022-02-08T02:15:10.558597
984292,pending_kyc,2022-02-08T01:05:36.639989
984292,pending_purchase,2022-02-08T00:49:53.576681
984301,approved,2022-02-08T02:36:25.294216
984301,pending_kyc,2022-02-08T01:30:45.183129
984301,pending_purchase,2022-02-08T00:48:07.917107
984302,approved,2022-02-08T02:16:25.691596
984302,pending_kyc,2022-02-08T01:13:56.735046
984302,pending_purchase,2022-02-08T00:59:52.894113
984318,approved,2022-02-08T02:56:27.8797
984318,pending_kyc,2022-02-08T01:35:02.326089
984318,pending_purchase,2022-02-08T01:19:26.354348
984333,approved,2022-02-08T19:21:40.089138
984333,manual_check,2022-02-08T02:35:11.44254
984333,pending_kyc,2022-02-08T01:17:17.446985
984333,pending_purchase,2022-02-08T00:58:18.642307
984334,approved,2022-02-08T02:16:29.288754
984334,pending_kyc,2022-02-08T01:03:52.985191
984334,pending_purchase,2022-02-08T00:59:06.986324
984349,approved,2022-02-08T03:16:20.908352
984349,pending_kyc,2022-02-08T01:06:37.312611
984349,pending_purchase,2022-02-08T01:02:48.423323
984356,approved,2022-02-08T02:36:23.190347
984356,pending_kyc,2022-02-08T01:28:00.378475
984356,pending_purchase,2022-02-08T01:17:56.227441
984360,approved,2022-02-08T03:16:21.066936
984360,pending_kyc,2022-02-08T01:12:08.425314
984360,pending_purchase,2022-02-08T01:06:16.112462
984374,approved,2022-02-08T02:36:25.516361
984374,pending_kyc,2022-02-08T01:15:42.662482
984374,pending_purchase,2022-02-08T01:11:54.836628
984375,approved,2022-02-08T02:35:10.609149
984375,pending_kyc,2022-02-08T01:25:08.338918
984375,pending_purchase,2022-02-08T01:14:08.938439
984376,approved,2022-02-08T03:16:21.270155
984376,pending_kyc,2022-02-08T01:59:37.293974
984376,pending_purchase,2022-02-08T01:12:14.986154
984379,approved,2022-02-08T02:36:21.377185
984379,pending_kyc,2022-02-08T01:24:38.42383
984379,pending_purchase,2022-02-08T01:19:55.829238
984386,approved,2022-02-08T02:36:25.676129
984386,pending_kyc,2022-02-08T01:24:26.079792
984386,pending_purchase,2022-02-08T01:16:24.955556
984409,approved,2022-02-08T03:36:22.5879
984409,pending_kyc,2022-02-08T01:31:36.607683
984409,pending_purchase,2022-02-08T01:23:55.319484
984415,approved,2022-02-08T03:36:37.891053
984415,pending_kyc,2022-02-08T01:24:49.138922
984415,pending_purchase,2022-02-08T01:24:48.194047
984417,approved,2022-02-08T02:56:25.239218
